Server ID;Sponsor;Server Name;Timestamp;Distance;Ping;Download;Upload
10408;WIOCC;United Kingdom;2017-01-22T00:15:07.568622;3.1976547875895194;249.37;60457958.85863916;3859393.0216182144
10408;WIOCC;United Kingdom;2017-01-22T00:20:07.160023;3.1976547875895194;18.01;70174297.00124738;4994155.521392226
10408;WIOCC;United Kingdom;2017-01-22T00:25:07.278085;3.1976547875895194;18.694;70533018.68707739;3787865.247574774
10408;WIOCC;United Kingdom;2017-01-22T00:30:07.400472;3.1976547875895194;44.368;72755581.08555922;3822726.769426448
10408;WIOCC;United Kingdom;2017-01-22T00:35:07.221409;3.1976547875895194;17.92;73349792.24277404;3837083.5421066107
10408;WIOCC;United Kingdom;2017-01-22T00:40:07.328626;3.1976547875895194;19.188;65574494.342858575;3822318.1821530834
10408;WIOCC;United Kingdom;2017-01-22T00:45:06.878666;3.1976547875895194;649.297;58067785.53092228;3800044.7165838135
10408;WIOCC;United Kingdom;2017-01-22T00:50:07.216217;3.1976547875895194;19.374;68655491.08333935;3784419.132290931
10408;WIOCC;United Kingdom;2017-01-22T00:55:07.166242;3.1976547875895194;82.2;67084734.56677917;3840352.902825622
10408;WIOCC;United Kingdom;2017-01-22T01:00:08.333272;3.1976547875895194;19.218;59024604.893787585;3791838.4233285775
10408;WIOCC;United Kingdom;2017-01-22T01:05:07.294103;3.1976547875895194;20.475;71280678.15736638;3806082.663886527
10408;WIOCC;United Kingdom;2017-01-22T01:10:07.374456;3.1976547875895194;21.463;59559317.27269164;3844087.868722958
10408;WIOCC;United Kingdom;2017-01-22T01:15:07.618988;3.1976547875895194;33.042;66126910.06980477;4606504.841506041
10408;WIOCC;United Kingdom;2017-01-22T01:20:07.818512;3.1976547875895194;17.41;71862536.29751615;3760056.088239881
10408;WIOCC;United Kingdom;2017-01-22T01:25:07.076777;3.1976547875895194;28.787;65531729.981272876;3854548.7447529593
10408;WIOCC;United Kingdom;2017-01-22T01:30:08.849634;3.1976547875895194;19.346;71212079.28837062;4645029.413882487
10408;WIOCC;United Kingdom;2017-01-22T01:35:07.634300;3.1976547875895194;19.786;71505751.46730907;3790889.754523115
10408;WIOCC;United Kingdom;2017-01-22T01:40:08.265952;3.1976547875895194;18.809;71487021.94438484;5523580.454715574
10408;WIOCC;United Kingdom;2017-01-22T01:45:08.081379;3.1976547875895194;109.562;69334746.40275657;4210226.600173246
10408;WIOCC;United Kingdom;2017-01-22T01:50:07.822355;3.1976547875895194;18.046;71325193.73772578;3435667.104195288
10408;WIOCC;United Kingdom;2017-01-22T01:55:07.479417;3.1976547875895194;17.276;66272908.45276931;3804733.1597180753
10408;WIOCC;United Kingdom;2017-01-22T02:00:09.036452;3.1976547875895194;17.177;71381366.53016223;3772902.818599475
10408;WIOCC;United Kingdom;2017-01-22T02:05:07.505743;3.1976547875895194;18.319;74105952.37056242;3732289.6900284323
10408;WIOCC;United Kingdom;2017-01-22T02:10:08.456930;3.1976547875895194;19.341;71869785.09399429;3785944.8131327047
10408;WIOCC;United Kingdom;2017-01-22T02:15:07.860567;3.1976547875895194;27.766;62675541.37558726;5030149.413986202
10408;WIOCC;United Kingdom;2017-01-22T02:20:08.415492;3.1976547875895194;17.652;71400537.8459549;3821802.5266568824
10408;WIOCC;United Kingdom;2017-01-22T02:25:07.620447;3.1976547875895194;21.671;71628766.42673142;3776672.1828636075
10408;WIOCC;United Kingdom;2017-01-22T02:30:08.277801;3.1976547875895194;18.241;71629383.85203579;3836595.3198568104
10408;WIOCC;United Kingdom;2017-01-22T02:35:07.591290;3.1976547875895194;18.024;71820440.8730336;3814796.449602657
10408;WIOCC;United Kingdom;2017-01-22T02:40:08.434943;3.1976547875895194;18.019;71906898.73728035;5539877.978300196
10408;WIOCC;United Kingdom;2017-01-22T02:45:08.337561;3.1976547875895194;37.252;70917776.16010846;3818989.1750539364
10408;WIOCC;United Kingdom;2017-01-22T02:50:08.164048;3.1976547875895194;17.285;65717688.2650073;4265687.287145516
10408;WIOCC;United Kingdom;2017-01-22T02:55:07.961816;3.1976547875895194;19.236;71716734.79548691;3836143.076288435
10408;WIOCC;United Kingdom;2017-01-22T03:00:09.033747;3.1976547875895194;19.208;72719553.0102287;3826558.34947879
10408;WIOCC;United Kingdom;2017-01-22T03:05:08.272156;3.1976547875895194;18.854;74111797.45906621;4132584.3713935595
10408;WIOCC;United Kingdom;2017-01-22T03:10:08.387392;3.1976547875895194;17.998;70657816.06667893;3809253.9850423676
10408;WIOCC;United Kingdom;2017-01-22T03:15:08.025200;3.1976547875895194;19.185;65317994.42900637;3700977.63796837
10408;WIOCC;United Kingdom;2017-01-22T03:20:07.827717;3.1976547875895194;16.951;71147790.3012677;3969670.7222210546
10408;WIOCC;United Kingdom;2017-01-22T03:25:08.237890;3.1976547875895194;33.758;71605695.78921318;3835594.5056321276
10408;WIOCC;United Kingdom;2017-01-22T03:30:07.413839;3.1976547875895194;17.256;71286391.09450838;3705450.711675278
10408;WIOCC;United Kingdom;2017-01-22T03:35:07.608356;3.1976547875895194;18.401;71765727.14014603;5534298.59622359
10408;WIOCC;United Kingdom;2017-01-22T03:40:07.479219;3.1976547875895194;19.238;71566408.85205598;3814061.950905226
10408;WIOCC;United Kingdom;2017-01-22T03:45:07.026411;3.1976547875895194;165.627;65518137.25764052;3848113.456608474
10408;WIOCC;United Kingdom;2017-01-22T03:50:07.651961;3.1976547875895194;17.774;74166203.58471343;3868027.8669607337
10408;WIOCC;United Kingdom;2017-01-22T03:55:07.580593;3.1976547875895194;19.643;71535509.1020371;3776235.9134031385
10408;WIOCC;United Kingdom;2017-01-22T04:00:07.943674;3.1976547875895194;822.305;61303458.03984151;5112097.083763116
10408;WIOCC;United Kingdom;2017-01-22T04:05:07.493711;3.1976547875895194;18.556;74037449.41943415;4157866.6567263217
10408;WIOCC;United Kingdom;2017-01-22T04:10:07.220508;3.1976547875895194;18.217;71712163.18355975;3970834.669888594
10408;WIOCC;United Kingdom;2017-01-22T04:15:07.382533;3.1976547875895194;84.523;73884323.73682605;4087810.1986861066
10408;WIOCC;United Kingdom;2017-01-22T04:20:07.583036;3.1976547875895194;19.454;71329189.47061339;3788719.581786836
10408;WIOCC;United Kingdom;2017-01-22T04:25:06.679640;3.1976547875895194;18.082;71346650.45446424;4931852.5180458585
10408;WIOCC;United Kingdom;2017-01-22T04:30:07.375997;3.1976547875895194;18.734;54966005.53004521;4326186.725578282
10408;WIOCC;United Kingdom;2017-01-22T04:35:07.533849;3.1976547875895194;17.746;63064351.75637604;3714546.219642607
10408;WIOCC;United Kingdom;2017-01-22T04:40:07.632338;3.1976547875895194;18.337;70328686.66376607;4920647.314628447
10408;WIOCC;United Kingdom;2017-01-22T04:45:07.623596;3.1976547875895194;109.815;73270455.24746896;4969080.965711781
10408;WIOCC;United Kingdom;2017-01-22T04:50:07.320881;3.1976547875895194;20.779;73888787.87352432;4626555.768229178
10408;WIOCC;United Kingdom;2017-01-22T04:55:07.298915;3.1976547875895194;18.904;66841293.531198025;3556940.9806529353
10408;WIOCC;United Kingdom;2017-01-22T05:00:08.126798;3.1976547875895194;41.469;64595854.47917259;3319754.8609584547
10408;WIOCC;United Kingdom;2017-01-22T05:05:07.148200;3.1976547875895194;20.276;71604962.05874492;4532599.723280006
10408;WIOCC;United Kingdom;2017-01-22T05:10:07.651861;3.1976547875895194;16.611;73683958.6598159;3735706.0243401406
10408;WIOCC;United Kingdom;2017-01-22T05:15:07.662976;3.1976547875895194;89.589;59514627.80720263;3393649.413147256
10408;WIOCC;United Kingdom;2017-01-22T05:20:07.718364;3.1976547875895194;18.619;63775470.325111754;4207650.256673811
10408;WIOCC;United Kingdom;2017-01-22T05:25:09.201529;3.1976547875895194;283.279;73782289.75980726;3679508.9306689454
10408;WIOCC;United Kingdom;2017-01-22T05:30:10.061662;3.1976547875895194;21.095;72996753.65417396;3808236.7461154233
10408;WIOCC;United Kingdom;2017-01-22T05:35:07.530115;3.1976547875895194;18.266;55460777.95423951;4127796.576738871
10408;WIOCC;United Kingdom;2017-01-22T05:40:07.299227;3.1976547875895194;20.804;73835561.68300264;3811158.6710238806
10408;WIOCC;United Kingdom;2017-01-22T05:45:07.007299;3.1976547875895194;120.512;63031409.678278655;4363093.041684518
10408;WIOCC;United Kingdom;2017-01-22T05:50:07.486347;3.1976547875895194;18.608;73245986.98036996;4986394.3587832255
10408;WIOCC;United Kingdom;2017-01-22T05:55:07.498476;3.1976547875895194;19.204;72624588.8868922;4528185.14306224
10408;WIOCC;United Kingdom;2017-01-22T06:00:08.401401;3.1976547875895194;612.539;63785441.620490715;4298420.680988113
10408;WIOCC;United Kingdom;2017-01-22T06:05:07.035171;3.1976547875895194;17.835;74201639.82851325;3811209.2840445386
10408;WIOCC;United Kingdom;2017-01-22T06:10:07.441376;3.1976547875895194;100.829;73058894.82861845;3831568.6913228515
10408;WIOCC;United Kingdom;2017-01-22T06:15:06.672822;3.1976547875895194;195.292;70634941.98908968;4257913.474049995
10408;WIOCC;United Kingdom;2017-01-22T06:20:08.480904;3.1976547875895194;18.203;72849868.97525766;3860713.2598835262
10408;WIOCC;United Kingdom;2017-01-22T06:25:07.228383;3.1976547875895194;20.156;70918429.19567248;4089805.183944905
10408;WIOCC;United Kingdom;2017-01-22T06:30:07.382279;3.1976547875895194;77.235;71737946.43918513;3886573.954482798
10408;WIOCC;United Kingdom;2017-01-22T06:35:07.560194;3.1976547875895194;18.048;73877879.60642208;3878808.3545575207
10408;WIOCC;United Kingdom;2017-01-22T06:40:08.420158;3.1976547875895194;19.201;74138367.85163866;5038131.857495354
10408;WIOCC;United Kingdom;2017-01-22T06:45:07.520260;3.1976547875895194;128.495;52434494.03070831;5191817.59492298
10408;WIOCC;United Kingdom;2017-01-22T06:50:07.151124;3.1976547875895194;17.692;74076438.42104349;3856356.797321902
10408;WIOCC;United Kingdom;2017-01-22T06:55:06.972165;3.1976547875895194;17.447;71213215.05287166;3818620.5312456843
10408;WIOCC;United Kingdom;2017-01-22T07:00:07.319816;3.1976547875895194;856.694;63600171.89528134;4972372.680647039
10408;WIOCC;United Kingdom;2017-01-22T07:05:06.980546;3.1976547875895194;21.608;66244646.97684348;5567439.670032915
10408;WIOCC;United Kingdom;2017-01-22T07:10:07.677238;3.1976547875895194;57.393;42588536.71917061;3863637.9128650553
10408;WIOCC;United Kingdom;2017-01-22T07:15:07.251466;3.1976547875895194;171.87;71859218.38901176;3847490.525081018
10408;WIOCC;United Kingdom;2017-01-22T07:20:07.202296;3.1976547875895194;22.734;73806321.33168703;5446562.695582861
10408;WIOCC;United Kingdom;2017-01-22T07:25:07.354482;3.1976547875895194;19.718;74187128.297704;4321987.574138888
10408;WIOCC;United Kingdom;2017-01-22T07:30:07.445994;3.1976547875895194;28.164;70206106.75400911;3777162.0665115877
10408;WIOCC;United Kingdom;2017-01-22T07:35:06.758819;3.1976547875895194;17.918;71550449.0868789;3772396.340786575
10408;WIOCC;United Kingdom;2017-01-22T07:40:07.244694;3.1976547875895194;17.153;66412211.0569264;3789825.579377787
10408;WIOCC;United Kingdom;2017-01-22T07:45:06.879715;3.1976547875895194;309.743;71865166.10111669;3787310.93025285
10408;WIOCC;United Kingdom;2017-01-22T07:50:07.427927;3.1976547875895194;20.603;65280176.17783162;3759774.6710700034
10408;WIOCC;United Kingdom;2017-01-22T07:55:07.442857;3.1976547875895194;17.149;68296666.27819714;3868631.02827332
10408;WIOCC;United Kingdom;2017-01-22T08:00:07.446133;3.1976547875895194;17.288;72826771.8285193;3693560.655318142
10408;WIOCC;United Kingdom;2017-01-22T08:05:07.121842;3.1976547875895194;47.041;71647318.84891428;3759128.349573396
10408;WIOCC;United Kingdom;2017-01-22T08:10:07.042585;3.1976547875895194;19.683;71526135.29804248;4146637.9632328544
10408;WIOCC;United Kingdom;2017-01-22T08:15:06.704364;3.1976547875895194;193.095;63072733.16620931;3773841.3059296235
10408;WIOCC;United Kingdom;2017-01-22T08:20:07.072695;3.1976547875895194;21.84;73802498.35412517;3706563.6364455028
10408;WIOCC;United Kingdom;2017-01-22T08:25:06.920681;3.1976547875895194;36.965;63580422.171861;3834328.608029957
10408;WIOCC;United Kingdom;2017-01-22T08:30:07.355571;3.1976547875895194;16.988;72657637.51421279;5578727.402846647
10408;WIOCC;United Kingdom;2017-01-22T08:35:10.430864;3.1976547875895194;18.359;71807096.06256886;3823027.7760967296
10408;WIOCC;United Kingdom;2017-01-22T08:40:07.648224;3.1976547875895194;17.304;68631939.3345278;4338787.865606741
10408;WIOCC;United Kingdom;2017-01-22T08:45:07.375188;3.1976547875895194;83.924;64850475.93507252;3808626.6407925915
10408;WIOCC;United Kingdom;2017-01-22T08:50:06.712031;3.1976547875895194;20.85;71470496.74698345;4073714.3095661146
10408;WIOCC;United Kingdom;2017-01-22T08:55:07.614695;3.1976547875895194;18.856;69261700.11372046;3319671.478982754
10408;WIOCC;United Kingdom;2017-01-22T09:00:08.015113;3.1976547875895194;19.631;72822520.45035055;3777705.9563779603
10408;WIOCC;United Kingdom;2017-01-22T09:05:07.472925;3.1976547875895194;17.869;56915822.91065774;5460000.242132467
10408;WIOCC;United Kingdom;2017-01-22T09:10:08.298673;3.1976547875895194;17.158;71248858.4059338;3815380.1455361773
10408;WIOCC;United Kingdom;2017-01-22T09:15:07.749833;3.1976547875895194;37.958;69102980.79607815;3890343.182600425
10408;WIOCC;United Kingdom;2017-01-22T09:20:07.625192;3.1976547875895194;17.957;68391541.98272377;5604607.027803154
10408;WIOCC;United Kingdom;2017-01-22T09:25:08.795387;3.1976547875895194;20.63;62836153.812185146;3813685.609028821
10408;WIOCC;United Kingdom;2017-01-22T09:30:08.317861;3.1976547875895194;19.203;71667341.00089926;3821996.5377160036
10408;WIOCC;United Kingdom;2017-01-22T09:35:07.748630;3.1976547875895194;17.246;65892904.37670484;3801531.240333102
10408;WIOCC;United Kingdom;2017-01-22T09:40:08.314147;3.1976547875895194;20.529;70034781.46998292;4329989.556452996
10408;WIOCC;United Kingdom;2017-01-22T09:45:08.092123;3.1976547875895194;86.87;73627084.28781475;4261863.572466804
10408;WIOCC;United Kingdom;2017-01-22T09:50:08.373858;3.1976547875895194;79.772;70244158.6410923;3865994.623137823
10408;WIOCC;United Kingdom;2017-01-22T09:55:08.195961;3.1976547875895194;17.434;64637444.45525856;3763665.787623847
10408;WIOCC;United Kingdom;2017-01-22T10:00:07.979090;3.1976547875895194;18.82;56213570.576117925;3837533.2990851686
10408;WIOCC;United Kingdom;2017-01-22T10:05:08.187482;3.1976547875895194;28.344;68469332.0647691;3848252.666382975
10408;WIOCC;United Kingdom;2017-01-22T10:10:08.009249;3.1976547875895194;19.939;72978506.64846687;4999062.543291896
10408;WIOCC;United Kingdom;2017-01-22T10:15:08.442819;3.1976547875895194;19.46;58126305.58972156;4897512.823105814
10408;WIOCC;United Kingdom;2017-01-22T10:20:07.655321;3.1976547875895194;18.382;62128417.678514294;3768782.42038417
10408;WIOCC;United Kingdom;2017-01-22T10:25:08.025861;3.1976547875895194;20.214;66285627.08616452;3817106.8624244123
10408;WIOCC;United Kingdom;2017-01-22T10:30:08.280990;3.1976547875895194;18.399;62483895.21182932;3815943.813350434
10408;WIOCC;United Kingdom;2017-01-22T10:35:08.536160;3.1976547875895194;17.212;69382941.16503608;3770861.2448524013
10408;WIOCC;United Kingdom;2017-01-22T10:40:07.549176;3.1976547875895194;20.025;64503359.19866758;4549412.067930698
10408;WIOCC;United Kingdom;2017-01-22T10:45:07.969926;3.1976547875895194;17.259;73919061.0589559;3795497.6758165737
10408;WIOCC;United Kingdom;2017-01-22T10:50:08.192736;3.1976547875895194;16.833;73816300.74878608;4262919.648227875
10408;WIOCC;United Kingdom;2017-01-22T10:55:07.724846;3.1976547875895194;19.177;66435861.571476154;3752218.945359172
10408;WIOCC;United Kingdom;2017-01-22T11:00:07.987694;3.1976547875895194;161.255;54985781.37969155;3767464.963935357
10408;WIOCC;United Kingdom;2017-01-22T11:05:08.405658;3.1976547875895194;53.005;70793760.17837939;5468545.950130481
10408;WIOCC;United Kingdom;2017-01-22T11:10:07.704354;3.1976547875895194;17.96;70056475.89067538;5550286.239619356
10408;WIOCC;United Kingdom;2017-01-22T11:15:07.794387;3.1976547875895194;31.698;25971087.199295208;4952922.680619823
10408;WIOCC;United Kingdom;2017-01-22T11:20:07.977039;3.1976547875895194;20.589;72583422.48734894;3751881.7904652315
10408;WIOCC;United Kingdom;2017-01-22T11:25:08.433559;3.1976547875895194;17.753;70230405.12002099;3826528.69560571
10408;WIOCC;United Kingdom;2017-01-22T11:30:08.129862;3.1976547875895194;51.274;38250813.01228083;3685586.841432894
10408;WIOCC;United Kingdom;2017-01-22T11:35:08.384728;3.1976547875895194;18.893;28771726.868946876;3775763.410442828
10408;WIOCC;United Kingdom;2017-01-22T11:40:07.778900;3.1976547875895194;19.123;64981898.03090384;5065007.168631607
10408;WIOCC;United Kingdom;2017-01-22T11:45:07.587647;3.1976547875895194;57.292;66885837.00905905;3761756.199139771
10408;WIOCC;United Kingdom;2017-01-22T11:50:08.345330;3.1976547875895194;273.074;64000997.21601016;3791094.559154552
10408;WIOCC;United Kingdom;2017-01-22T11:55:07.599553;3.1976547875895194;21.109;66061252.650943436;3737726.1832005396
10408;WIOCC;United Kingdom;2017-01-22T12:00:07.824253;3.1976547875895194;180.373;50648349.19489009;4283391.300832439
10408;WIOCC;United Kingdom;2017-01-22T12:05:07.651721;3.1976547875895194;19.671;64146112.088572465;3827176.63496131
10408;WIOCC;United Kingdom;2017-01-22T12:10:07.353356;3.1976547875895194;58.091;52176368.9838312;3730992.3449210264
10408;WIOCC;United Kingdom;2017-01-22T12:15:06.879727;3.1976547875895194;230.266;62003066.11779167;3769882.1630446645
10408;WIOCC;United Kingdom;2017-01-22T12:20:07.717270;3.1976547875895194;18.201;55728703.37425445;3776628.6157979663
10408;WIOCC;United Kingdom;2017-01-22T12:25:06.724634;3.1976547875895194;18.9;72029305.01038994;3782227.4361917903
10408;WIOCC;United Kingdom;2017-01-22T12:30:07.493187;3.1976547875895194;164.907;63446608.32655545;3871058.3089842256
10408;WIOCC;United Kingdom;2017-01-22T12:35:07.460378;3.1976547875895194;18.067;58301387.85448096;4306674.611066569
10408;WIOCC;United Kingdom;2017-01-22T12:40:07.235811;3.1976547875895194;84.893;69204643.8609518;4299382.357455772
10408;WIOCC;United Kingdom;2017-01-22T12:45:06.743425;3.1976547875895194;75.141;70834394.11181007;5030826.828202998
10408;WIOCC;United Kingdom;2017-01-22T12:50:07.457613;3.1976547875895194;172.795;59946748.95989131;3836301.3902374813
10408;WIOCC;United Kingdom;2017-01-22T12:55:07.754864;3.1976547875895194;24.357;72216419.20147157;3817123.9502015756
10408;WIOCC;United Kingdom;2017-01-22T13:00:06.897741;3.1976547875895194;253.044;69580747.10556798;4935058.715980716
10408;WIOCC;United Kingdom;2017-01-22T13:05:07.331976;3.1976547875895194;17.533;65152221.65331076;3844428.2869257964
10408;WIOCC;United Kingdom;2017-01-22T13:10:07.079961;3.1976547875895194;118.593;63834178.696940295;3821087.4636612292
10408;WIOCC;United Kingdom;2017-01-22T13:15:07.595990;3.1976547875895194;153.997;52640934.55816096;3825429.9630548693
10408;WIOCC;United Kingdom;2017-01-22T13:20:07.234967;3.1976547875895194;48.998;65916605.06424523;3804274.8062048177
10408;WIOCC;United Kingdom;2017-01-22T13:25:07.590352;3.1976547875895194;96.825;70039492.4761238;4499361.078710271
10408;WIOCC;United Kingdom;2017-01-22T13:30:07.649053;3.1976547875895194;32.227;70519507.98442371;3813288.424760051
10408;WIOCC;United Kingdom;2017-01-22T13:35:07.440070;3.1976547875895194;96.299;70955937.17113402;3720017.7224764265
10408;WIOCC;United Kingdom;2017-01-22T13:40:06.819452;3.1976547875895194;18.81;70373534.5903454;3788387.29554969
10408;WIOCC;United Kingdom;2017-01-22T13:45:06.984773;3.1976547875895194;342.7;53655368.14862659;3800793.9857173674
10408;WIOCC;United Kingdom;2017-01-22T13:50:06.910842;3.1976547875895194;46.319;72515456.64902559;4287559.528476929
10408;WIOCC;United Kingdom;2017-01-22T13:55:07.505604;3.1976547875895194;19.597;65478219.10788356;3820655.444291321
10408;WIOCC;United Kingdom;2017-01-22T14:00:07.170433;3.1976547875895194;270.225;65944656.82126949;4949633.104638381
10408;WIOCC;United Kingdom;2017-01-22T14:05:06.789043;3.1976547875895194;50.196;72139593.22280867;4357613.382908728
10408;WIOCC;United Kingdom;2017-01-22T14:10:06.801820;3.1976547875895194;20.445;70179445.5107311;3831488.663806858
10408;WIOCC;United Kingdom;2017-01-22T14:15:07.285332;3.1976547875895194;20.857;65032917.08452614;3818767.513183348
10408;WIOCC;United Kingdom;2017-01-22T14:20:06.719822;3.1976547875895194;135.046;63330582.03990865;4199984.959011756
10408;WIOCC;United Kingdom;2017-01-22T14:25:06.935524;3.1976547875895194;28.074;69673966.39349303;3780803.374465279
10408;WIOCC;United Kingdom;2017-01-22T14:30:07.573380;3.1976547875895194;19.487;39447313.589066505;4482769.996694116
10408;WIOCC;United Kingdom;2017-01-22T14:35:09.897968;3.1976547875895194;40.104;32267377.82625089;5662165.987154306
10408;WIOCC;United Kingdom;2017-01-22T14:40:22.914468;3.1976547875895194;29.978;64767723.937467754;4973916.100660219
10408;WIOCC;United Kingdom;2017-01-22T14:45:09.418983;3.1976547875895194;146.088;35140811.499868415;4323622.101477542
10408;WIOCC;United Kingdom;2017-01-22T14:50:12.745457;3.1976547875895194;22.271;67211231.58087273;3811601.965702696
10408;WIOCC;United Kingdom;2017-01-22T14:55:08.736210;3.1976547875895194;18.833;48584487.106577195;3677199.873585866
10408;WIOCC;United Kingdom;2017-01-22T15:00:07.695255;3.1976547875895194;20.121;63931688.61489422;3778438.466918639
10408;WIOCC;United Kingdom;2017-01-22T15:05:07.197388;3.1976547875895194;71.607;71904409.75646816;3797243.1158382893
10408;WIOCC;United Kingdom;2017-01-22T15:10:07.381447;3.1976547875895194;22.446;60661419.469748594;3804018.165768412
10408;WIOCC;United Kingdom;2017-01-22T15:15:07.168355;3.1976547875895194;22.418;56251984.09886871;3805104.646597385
